sample_idx,target_smiles,step,token_id,token_text,entropy,varentropy
0,CC(C)(O)P(=O)(Oc1ccccc1)Oc1ccccc1,20,15,c,0.09090516716241837,0.5196327567100525
0,CC(C)(O)P(=O)(Oc1ccccc1)Oc1ccccc1,21,15,c,0.14287807047367096,0.6944479942321777
0,CC(C)(O)P(=O)(Oc1ccccc1)Oc1ccccc1,22,15,c,0.6673919558525085,0.8421640992164612
0,CC(C)(O)P(=O)(Oc1ccccc1)Oc1ccccc1,23,15,c,0.4332195818424225,1.0358262062072754
0,CC(C)(O)P(=O)(Oc1ccccc1)Oc1ccccc1,24,20,1,0.020563902333378792,0.2364407479763031
0,CC(C)(O)P(=O)(Oc1ccccc1)Oc1ccccc1,25,13,[SEP],1.0095140933990479,4.981391906738281
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,0,16,C,0.15716776251792908,0.7541175484657288
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,1,19,O,0.4135848879814148,1.9678535461425781
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,2,16,C,0.8109957575798035,1.9547652006149292
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,3,17,(,0.5929571390151978,2.128530979156494
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,4,22,=,0.06477517634630203,0.4599437415599823
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,5,19,O,0.03183166682720184,0.27557292580604553
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,6,18,),0.01166642364114523,0.14340434968471527
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,7,15,c,1.5201306343078613,2.451129913330078
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,8,20,1,0.014958057552576065,0.17479220032691956
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,9,15,c,0.0545920692384243,0.36716240644454956
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,10,15,c,0.26898831129074097,1.0049136877059937
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,11,15,c,0.8572462201118469,1.1806588172912598
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,12,15,c,1.1373441219329834,0.869963526725769
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,13,17,(,1.0801117420196533,1.1067407131195068
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,14,23,N,1.567394495010376,1.9952583312988281
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,15,21,2,1.1331040859222412,2.724719762802124
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,16,16,C,0.06799114495515823,0.4946936070919037
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,17,16,C,0.5972665548324585,2.2954418659210205
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,18,16,C,1.5649833679199219,2.7781314849853516
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,19,33,[C@H],2.002589702606201,2.5025746822357178
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,20,21,2,1.2422629594802856,1.4389234781265259
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,21,16,C,0.5813305377960205,2.219486951828003
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,22,18,),2.1472761631011963,3.1439456939697266
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,23,15,c,0.023696862161159515,0.21468791365623474
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,24,20,1,0.014247666113078594,0.1655370593070984
1,CCN[C@@H]1CCc2ccc(C(=O)OC)cc21,25,13,[SEP],0.2017768919467926,1.319265604019165
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,0,16,C,0.1510375440120697,0.7388029098510742
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,1,15,c,2.011688470840454,2.047100305557251
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,2,20,1,0.012616717256605625,0.15210530161857605
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,3,15,c,0.39579349756240845,0.7371668815612793
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,4,15,c,0.699978768825531,1.1829335689544678
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,5,15,c,1.1967917680740356,1.0298073291778564
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,6,17,(,0.9220713376998901,1.1739624738693237
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,7,23,N,1.5975290536880493,1.8365620374679565
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,8,21,2,0.7507189512252808,2.217417001724243
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,9,16,C,0.10520155727863312,0.6591572165489197
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,10,16,C,0.4810918867588043,1.636192798614502
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,11,23,N,1.5824239253997803,2.297123908996582
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,12,17,(,1.1189453601837158,2.303460121154785
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,13,16,C,0.8021449446678162,1.6029884815216064
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,14,17,(,1.517567753791809,2.40474796295166
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,15,22,=,0.41483074426651,1.1897859573364258
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,16,19,O,0.06599463522434235,0.464825302362442
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,17,18,),0.008453593589365482,0.10676871240139008
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,18,15,c,1.7230448722839355,2.1362767219543457
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,19,26,3,0.1235550194978714,0.9221084117889404
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,20,15,c,0.3884262144565582,0.823654055595398
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,21,15,c,0.7960318326950073,1.599959135055542
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,22,15,c,1.3843258619308472,1.7964284420013428
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,23,17,(,1.351283073425293,2.5857720375061035
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,24,16,C,1.317215919494629,3.7662782669067383
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,25,38,#,1.940923810005188,3.7136876583099365
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,26,23,N,0.10814110934734344,0.6601065397262573
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,27,18,),0.013181197457015514,0.15864086151123047
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,28,15,c,0.614486813545227,2.0137953758239746
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,29,15,c,1.1259934902191162,0.9072549343109131
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,30,26,3,0.053941208869218826,0.4942665994167328
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,31,18,),0.3725429177284241,1.841145634651184
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,32,16,C,0.10109777748584747,0.6374323964118958
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,33,16,C,0.4230991005897522,1.6856085062026978
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,34,21,2,0.09226687252521515,0.6472582221031189
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,35,18,),0.13228392601013184,0.8109434843063354
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,36,15,c,0.9467138051986694,1.2355953454971313
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,37,25,n,0.9258921146392822,1.378974199295044
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,38,20,1,0.07933531701564789,0.6280152797698975
2,CN(C(=O)c1ccc2nonc2c1)[C@@H]1CC[C@@H](N)CC1,39,13,[SEP],0.08552093058824539,0.8007814884185791
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,0,16,C,0.03333646059036255,0.2865624725818634
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,1,16,C,0.2766288220882416,1.2282229661941528
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,2,16,C,1.122767686843872,1.8163197040557861
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,3,15,c,1.9785151481628418,1.5262428522109985
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,4,20,1,0.018235038965940475,0.19740673899650574
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,5,15,c,0.816100537776947,1.5491423606872559
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,6,17,(,1.1664609909057617,1.5192869901657104
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,7,16,C,1.3882975578308105,1.981705904006958
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,8,18,),1.0611928701400757,2.479909896850586
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,9,15,c,1.035598635673523,2.2722630500793457
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,10,17,(,1.2458252906799316,1.2097465991973877
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,11,16,C,1.6130291223526,2.131265878677368
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,12,17,(,1.6957063674926758,2.2481565475463867
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,13,22,=,0.8448744416236877,1.2846400737762451
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,14,19,O,0.08914350718259811,0.5485166907310486
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,15,18,),0.0115182064473629,0.13560515642166138
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,16,19,O,1.0699881315231323,1.3313862085342407
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,17,16,C,0.06445959955453873,0.47254201769828796
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,18,16,C,1.3785136938095093,2.264583110809326
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,19,18,),1.7440053224563599,2.2662200927734375
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,20,15,c,1.1194144487380981,1.7871607542037964
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,21,17,(,1.266944169998169,1.081592082977295
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,22,16,C,1.8733609914779663,1.7720927000045776
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,23,17,(,1.749660849571228,2.349621295928955
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,24,22,=,1.0352801084518433,1.183679223060608
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,25,19,O,0.36264532804489136,1.3327958583831787
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,26,18,),0.013157733716070652,0.14957009255886078
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,27,23,N,0.7260844111442566,1.822011113166809
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,28,21,2,1.9052095413208008,2.30181884765625
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,29,16,C,0.4222189784049988,1.8881112337112427
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,30,16,C,1.0113469362258911,2.9474449157714844
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,31,34,S,2.0986273288726807,2.8002066612243652
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,32,16,C,1.0550484657287598,2.291273355484009
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,33,21,2,0.7178280353546143,2.2419114112854004
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,34,18,),1.5148488283157349,2.0627434253692627
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,35,15,c,0.5662364959716797,1.754798412322998
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,36,20,1,0.4587380290031433,1.3477213382720947
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,37,16,C,0.8501630425453186,1.6664440631866455
3,CCCCOc1ccc2c(c1)C(NS(C)(=O)=O)CC(C)(C)O2,38,13,[SEP],2.108956813812256,3.327990770339966
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,0,16,C,0.06657921522855759,0.41459348797798157
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,1,19,O,0.37921014428138733,1.4459260702133179
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,2,15,c,0.5606905221939087,1.3021588325500488
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,3,20,1,0.017284706234931946,0.189828023314476
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,4,15,c,0.19129149615764618,0.6019834876060486
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,5,15,c,0.313120037317276,0.9564146399497986
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,6,15,c,0.8868047595024109,1.0101004838943481
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,7,15,c,1.076395034790039,0.676071286201477
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,8,15,c,1.1102440357208252,0.6101794242858887
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,9,20,1,0.02864852175116539,0.272373765707016
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,10,31,-,1.174330472946167,2.363797187805176
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,11,15,c,0.37816745042800903,0.8637374639511108
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,12,20,1,0.019996734336018562,0.21570894122123718
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,13,15,c,0.7610247731208801,0.7430210113525391
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,14,15,c,0.9975473284721375,1.1828309297561646
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,15,15,c,0.9364635348320007,1.1345778703689575
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,16,17,(,1.1967582702636719,0.8486498594284058
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,17,31,-,1.5012184381484985,1.6513755321502686
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,18,15,c,0.47505465149879456,0.6828985214233398
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,19,21,2,0.01537216454744339,0.17258545756340027
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,20,15,c,0.8184084296226501,0.6761676073074341
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,21,15,c,0.9999051690101624,1.4560548067092896
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,22,15,c,0.9793928265571594,1.3879899978637695
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,23,17,(,1.1821937561035156,1.1200392246246338
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,24,16,C,1.5719146728515625,1.6209239959716797
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,25,17,(,1.113577127456665,3.3468174934387207
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,26,22,=,1.0989952087402344,2.417712450027466
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,27,19,O,0.10215166211128235,0.5251275300979614
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,28,18,),0.009448645636439323,0.1186918243765831
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,29,23,N,0.8843514919281006,1.8139894008636475
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,30,17,(,1.9084581136703491,2.011786937713623
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,31,16,C,0.11589083075523376,0.663841724395752
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,32,18,),0.062122806906700134,0.47980937361717224
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,33,16,C,0.631346583366394,1.4895635843276978
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,34,18,),0.9594917893409729,2.1381802558898926
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,35,15,c,0.6595706343650818,0.7661815881729126
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,36,15,c,0.7678169012069702,1.225324273109436
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,37,21,2,0.03306945785880089,0.33025234937667847
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,38,18,),0.9710240364074707,2.5162105560302734
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,39,25,n,0.8035846948623657,0.8993804454803467
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,40,25,n,1.5086702108383179,1.4372203350067139
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,41,20,1,0.13647601008415222,0.8601714372634888
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,42,31,-,0.9001865386962891,3.3744618892669678
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,43,15,c,0.031570855528116226,0.28978222608566284
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,44,20,1,0.025893917307257652,0.28337687253952026
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,45,15,c,0.026268232613801956,0.18673191964626312
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,46,15,c,0.06314236670732498,0.3767944276332855
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,47,15,c,0.1282205730676651,0.6117152571678162
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,48,15,c,0.9762053489685059,1.5221892595291138
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,49,15,c,1.0128929615020752,1.347855567932129
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,50,20,1,0.08201271295547485,0.5517572164535522
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,51,16,C,1.682899832725525,2.8708932399749756
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,52,38,#,1.5463827848434448,4.084880352020264
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,53,23,N,0.06831307709217072,0.5914694666862488
4,COC(=O)c1ccc(-c2cccc(-n3c(=O)c(Cc4ccccc4)nc4cccnc43)c2)cc1,54,13,[SEP],0.1917436718940735,1.4747941493988037
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,0,16,C,0.1134633868932724,0.6767129302024841
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,1,19,O,0.8580045104026794,3.1692159175872803
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,2,15,c,1.2237539291381836,3.1546928882598877
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,3,20,1,0.04802023991942406,0.4456537365913391
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,4,15,c,0.12543562054634094,1.031179428100586
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,5,15,c,0.6874858140945435,1.1817235946655273
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,6,17,(,0.9753748178482056,1.207200050354004
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,7,19,O,1.3922216892242432,3.312312364578247
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,8,16,C,0.395253449678421,1.8238656520843506
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,9,18,),1.2189891338348389,2.278158664703369
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,10,15,c,0.21843752264976501,1.6681660413742065
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,11,17,(,0.9731946587562561,1.093827247619629
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,12,19,O,0.8730574250221252,2.9984641075134277
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,13,16,C,0.33542704582214355,1.9526231288909912
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,14,17,(,1.1834715604782104,2.256833791732788
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,15,16,C,1.3110564947128296,2.693251132965088
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,16,18,),0.14457876980304718,0.9914227724075317
5,CC(=O)Oc1cc2occ(C=O)c(=O)c2cc1OC(C)=O,17,22,=,1.5461249351501465,3.905690908432007
